lascID,geneName,product,Group,aa_len,tx_len,gene_id,tx_name
LASC008944,ptpn1,"Tyrosine-protein, phosphatase, non-receptor, type, 1",NA,509,10580,maker-000324F-est_gff_StringTie-gene-3.2,maker-000324F-est_gff_StringTie-gene-3.2-mRNA-1
LASC008946,LASC008946,"hypothetical, protein",NA,69,331,maker-000324F-est_gff_StringTie-gene-4.1,maker-000324F-est_gff_StringTie-gene-4.1-mRNA-1
LASC008947,dcx-emap_mepce,"7SK, snRNA, methylphosphate, capping, enzyme,Echinoderm, microtubule-associated, protein-like, CG42247",NA,1178,3997,maker-000324F-est_gff_StringTie-gene-5.1,maker-000324F-est_gff_StringTie-gene-5.1-mRNA-1
LASC008949,LASC008949,"hypothetical, protein",NA,149,922,maker-000324F-est_gff_StringTie-gene-5.3,maker-000324F-est_gff_StringTie-gene-5.3-mRNA-1
LASC008951,LASC008951,"hypothetical, protein",NA,105,651,maker-000324F-est_gff_StringTie-gene-5.4,maker-000324F-est_gff_StringTie-gene-5.4-mRNA-1
LASC008950,LASC008950,"hypothetical, protein",NA,57,209,maker-000324F-est_gff_StringTie-gene-5.5,maker-000324F-est_gff_StringTie-gene-5.5-mRNA-1
LASC008952,LASC008952,"hypothetical, protein",NA,216,832,maker-000324F-est_gff_StringTie-gene-6.0,maker-000324F-est_gff_StringTie-gene-6.0-mRNA-1
LASC008953,msh6,"DNA, mismatch, repair, protein, Msh6",NA,1245,3919,maker-000324F-est_gff_StringTie-gene-7.0,maker-000324F-est_gff_StringTie-gene-7.0-mRNA-2
LASC008955,LASC008955,"hypothetical, protein",NA,77,355,maker-000324F-est_gff_StringTie-gene-8.0,maker-000324F-est_gff_StringTie-gene-8.0-mRNA-1
LASC008957,LASC008957,"hypothetical, protein",NA,93,390,maker-000324F-est_gff_StringTie-gene-9.1,maker-000324F-est_gff_StringTie-gene-9.1-mRNA-1
LASC008943,yod1,"Ubiquitin, thioesterase, OTU1",NA,308,924,maker-000324F-exonerate_protein2genome-gene-3.3,maker-000324F-exonerate_protein2genome-gene-3.3-mRNA-1
LASC008945,ap1g1,"AP-1, complex, subunit, gamma-1",NA,814,9677,maker-000324F-exonerate_protein2genome-gene-5.6,maker-000324F-exonerate_protein2genome-gene-5.6-mRNA-1
LASC008954,trpgamma_3,"Transient, receptor, potential-gamma, protein",NA,1166,9358,maker-000324F-exonerate_protein2genome-gene-9.0,maker-000324F-exonerate_protein2genome-gene-9.0-mRNA-1
LASC018096,atox1,Copper transport protein ATOX1,NA,72,216,maker-000325F-augustus-gene-5.3,maker-000325F-augustus-gene-5.3-mRNA-1
LASC018099,LASC018099,hypothetical protein,NA,62,2437,maker-000325F-augustus-gene-6.1,maker-000325F-augustus-gene-6.1-mRNA-1
LASC018079,lrrn1_2,Leucine-rich repeat neuronal protein 1,NA,648,9831,maker-000325F-est_gff_StringTie-gene-1.0,maker-000325F-est_gff_StringTie-gene-1.0-mRNA-1
LASC018080,LASC018080,hypothetical protein,NA,185,1060,maker-000325F-est_gff_StringTie-gene-1.1,maker-000325F-est_gff_StringTie-gene-1.1-mRNA-1
LASC018083,ccar1,Cell division cycle and apoptosis regulator protein 1,NA,1273,5633,maker-000325F-est_gff_StringTie-gene-1.3,maker-000325F-est_gff_StringTie-gene-1.3-mRNA-1
LASC018078,immp2l,Mitochondrial inner membrane protease subunit 2,NA,179,777,maker-000325F-est_gff_StringTie-gene-1.4,maker-000325F-est_gff_StringTie-gene-1.4-mRNA-1
LASC018084,LASC018084,hypothetical protein,NA,162,4256,maker-000325F-est_gff_StringTie-gene-1.5,maker-000325F-est_gff_StringTie-gene-1.5-mRNA-1
LASC018087,LASC018087,hypothetical protein,NA,56,239,maker-000325F-est_gff_StringTie-gene-2.0,maker-000325F-est_gff_StringTie-gene-2.0-mRNA-1
LASC018089,vnn3,Vascular non-inflammatory molecule 3,NA,485,2678,maker-000325F-est_gff_StringTie-gene-3.0,maker-000325F-est_gff_StringTie-gene-3.0-mRNA-1
LASC018090,LASC018090,hypothetical protein,NA,66,610,maker-000325F-est_gff_StringTie-gene-3.1,maker-000325F-est_gff_StringTie-gene-3.1-mRNA-1
LASC018093,LASC018093,hypothetical protein,NA,55,240,maker-000325F-est_gff_StringTie-gene-3.2,maker-000325F-est_gff_StringTie-gene-3.2-mRNA-1
LASC018086,slo-1_slo,"Calcium-activated potassium channel slowpoke,Calcium-activated potassium channel slo-1",NA,1127,7132,maker-000325F-est_gff_StringTie-gene-3.3,maker-000325F-est_gff_StringTie-gene-3.3-mRNA-1
LASC018097,LASC018097,hypothetical protein,NA,128,2558,maker-000325F-est_gff_StringTie-gene-5.1,maker-000325F-est_gff_StringTie-gene-5.1-mRNA-1
LASC018094,LASC018094,hypothetical protein,NA,184,1219,maker-000325F-est_gff_StringTie-gene-5.3,maker-000325F-est_gff_StringTie-gene-5.3-mRNA-2
LASC018098,fuctc_3,"Alpha-(1%2C3)-fucosyltransferase C,hypothetical protein",NA,396,5064,maker-000325F-est_gff_StringTie-gene-6.0,maker-000325F-est_gff_StringTie-gene-6.0-mRNA-1
LASC018101,LASC018101,hypothetical protein,NA,58,431,maker-000325F-est_gff_StringTie-gene-7.1,maker-000325F-est_gff_StringTie-gene-7.1-mRNA-1
LASC018081,nas-15,"hypothetical protein,Zinc metalloproteinase nas-15",NA,233,847,maker-000325F-exonerate_protein2genome-gene-1.7,maker-000325F-exonerate_protein2genome-gene-1.7-mRNA-1
LASC018092,pde4d,cAMP-specific 3'%2C5'-cyclic phosphodiesterase 4D,NA,1403,11096,maker-000325F-exonerate_protein2genome-gene-5.0,maker-000325F-exonerate_protein2genome-gene-5.0-mRNA-1
LASC018100,mglur_2,Metabotropic glutamate receptor,NA,950,5263,maker-000325F-exonerate_protein2genome-gene-7.2,maker-000325F-exonerate_protein2genome-gene-7.2-mRNA-1
LASC018103,LASC018103,hypothetical protein,NA,123,369,maker-000326F-augustus-gene-0.39,maker-000326F-augustus-gene-0.39-mRNA-1
LASC018118,en1-b,Homeobox protein engrailed-1-B (Fragment),NA,228,684,maker-000326F-augustus-gene-4.0,maker-000326F-augustus-gene-4.0-mRNA-1
LASC018119,LASC018119,hypothetical protein,NA,191,3699,maker-000326F-augustus-gene-4.1,maker-000326F-augustus-gene-4.1-mRNA-1
LASC018124,LASC018124,hypothetical protein,NA,103,1515,maker-000326F-augustus-gene-6.0,maker-000326F-augustus-gene-6.0-mRNA-1
LASC018134,140up,"RPII140-upstream gene protein,hypothetical protein",NA,479,2494,maker-000326F-augustus-gene-8.15,maker-000326F-augustus-gene-8.15-mRNA-1
LASC018104,LASC018104,hypothetical protein,NA,39,256,maker-000326F-est_gff_StringTie-gene-0.0,maker-000326F-est_gff_StringTie-gene-0.0-mRNA-1
LASC018111,polk,DNA polymerase kappa,NA,599,2689,maker-000326F-est_gff_StringTie-gene-1.2,maker-000326F-est_gff_StringTie-gene-1.2-mRNA-1
LASC018108,LASC018108,hypothetical protein,NA,47,314,maker-000326F-est_gff_StringTie-gene-1.3,maker-000326F-est_gff_StringTie-gene-1.3-mRNA-1
LASC018113,LASC018113,hypothetical protein,NA,54,319,maker-000326F-est_gff_StringTie-gene-2.0,maker-000326F-est_gff_StringTie-gene-2.0-mRNA-1
LASC018112,corin_3,Atrial natriuretic peptide-converting enzyme,NA,1587,5402,maker-000326F-est_gff_StringTie-gene-2.1,maker-000326F-est_gff_StringTie-gene-2.1-mRNA-1
LASC018115,LASC018115,hypothetical protein,NA,51,421,maker-000326F-est_gff_StringTie-gene-2.3,maker-000326F-est_gff_StringTie-gene-2.3-mRNA-1
LASC018116,ptar1,Protein prenyltransferase alpha subunit repeat-containing protein 1,NA,404,1706,maker-000326F-est_gff_StringTie-gene-2.4,maker-000326F-est_gff_StringTie-gene-2.4-mRNA-1
LASC018120,ssr2,Translocon-associated protein subunit beta,NA,171,796,maker-000326F-est_gff_StringTie-gene-5.0,maker-000326F-est_gff_StringTie-gene-5.0-mRNA-1
LASC018122,grwd1,Glutamate-rich WD repeat-containing protein 1,NA,455,1489,maker-000326F-est_gff_StringTie-gene-5.1,maker-000326F-est_gff_StringTie-gene-5.1-mRNA-1
LASC018123,LASC018123,hypothetical protein,NA,38,243,maker-000326F-est_gff_StringTie-gene-6.1,maker-000326F-est_gff_StringTie-gene-6.1-mRNA-1
LASC018127,LASC018127,hypothetical protein,NA,121,702,maker-000326F-est_gff_StringTie-gene-7.0,maker-000326F-est_gff_StringTie-gene-7.0-mRNA-2
LASC018126,LASC018126,hypothetical protein,NA,74,598,maker-000326F-est_gff_StringTie-gene-7.1,maker-000326F-est_gff_StringTie-gene-7.1-mRNA-1
LASC018128,adgrv1,Adhesion G-protein coupled receptor V1,NA,2857,9051,maker-000326F-est_gff_StringTie-gene-7.2,maker-000326F-est_gff_StringTie-gene-7.2-mRNA-1
LASC018131,LASC018131,hypothetical protein,NA,341,1038,maker-000326F-est_gff_StringTie-gene-8.4,maker-000326F-est_gff_StringTie-gene-8.4-mRNA-1
LASC018130,LASC018130,hypothetical protein,NA,109,774,maker-000326F-est_gff_StringTie-gene-8.8,maker-000326F-est_gff_StringTie-gene-8.8-mRNA-1
LASC018132,o-fut1,GDP-fucose protein O-fucosyltransferase 1,NA,368,1230,maker-000326F-est_gff_StringTie-gene-8.9,maker-000326F-est_gff_StringTie-gene-8.9-mRNA-1
LASC018114,botv,Exostosin-3,NA,922,6567,maker-000326F-exonerate_protein2genome-gene-2.5,maker-000326F-exonerate_protein2genome-gene-2.5-mRNA-1
LASC018121,LASC018121,hypothetical protein,NA,350,1434,maker-000326F-exonerate_protein2genome-gene-5.3,maker-000326F-exonerate_protein2genome-gene-5.3-mRNA-1
LASC018133,alkbh7,Alpha-ketoglutarate-dependent dioxygenase alkB homolog 7%2C mitochondrial,NA,248,1204,maker-000326F-exonerate_protein2genome-gene-8.2,maker-000326F-exonerate_protein2genome-gene-8.2-mRNA-1
LASC018137,LASC018137,hypothetical protein,NA,125,734,maker-000327F-augustus-gene-0.0,maker-000327F-augustus-gene-0.0-mRNA-1
LASC018140,LASC018140,hypothetical protein,NA,87,474,maker-000327F-augustus-gene-2.0,maker-000327F-augustus-gene-2.0-mRNA-1
LASC018136,LASC018136,hypothetical protein,NA,85,471,maker-000327F-est_gff_StringTie-gene-0.0,maker-000327F-est_gff_StringTie-gene-0.0-mRNA-1
LASC018139,LASC018139,hypothetical protein,NA,77,369,maker-000327F-est_gff_StringTie-gene-1.0,maker-000327F-est_gff_StringTie-gene-1.0-mRNA-1
LASC018138,ccap-r_10,Cardioacceleratory peptide receptor,NA,314,1056,maker-000327F-est_gff_StringTie-gene-2.0,maker-000327F-est_gff_StringTie-gene-2.0-mRNA-4
LASC018142,LASC018142,hypothetical protein,NA,33,236,maker-000327F-est_gff_StringTie-gene-3.0,maker-000327F-est_gff_StringTie-gene-3.0-mRNA-1
LASC018143,cad99c,Cadherin-99C,NA,1557,7739,maker-000327F-est_gff_StringTie-gene-4.0,maker-000327F-est_gff_StringTie-gene-4.0-mRNA-6
LASC018144,LASC018144,hypothetical protein,NA,273,1448,maker-000327F-est_gff_StringTie-gene-4.1,maker-000327F-est_gff_StringTie-gene-4.1-mRNA-1
LASC018146,sec14l2_12,SEC14-like protein 2,NA,422,1928,maker-000327F-est_gff_StringTie-gene-5.1,maker-000327F-est_gff_StringTie-gene-5.1-mRNA-2
LASC018147,spopl_4,Speckle-type POZ protein-like,NA,294,1835,maker-000327F-est_gff_StringTie-gene-6.2,maker-000327F-est_gff_StringTie-gene-6.2-mRNA-2
LASC018145,sams-4_mat2a_mat1a,"S-adenosylmethionine synthase isoform type-2,Probable S-adenosylmethionine synthase 4,S-adenosylmethionine synthase isoform type-1",NA,403,2643,maker-000327F-exonerate_protein2genome-gene-5.2,maker-000327F-exonerate_protein2genome-gene-5.2-mRNA-2
LASC018148,ddx27,Probable ATP-dependent RNA helicase DDX27,NA,621,2670,maker-000327F-exonerate_protein2genome-gene-6.1,maker-000327F-exonerate_protein2genome-gene-6.1-mRNA-1
LASC018155,ptprn_ptprn2,"Receptor-type tyrosine-protein phosphatase N2,Receptor-type tyrosine-protein phosphatase-like N",NA,1078,14795,maker-000328F-augustus-gene-8.10,maker-000328F-augustus-gene-8.10-mRNA-2
LASC018151,LASC018151,hypothetical protein,NA,54,246,maker-000328F-est_gff_StringTie-gene-2.0,maker-000328F-est_gff_StringTie-gene-2.0-mRNA-1
LASC018152,ar_2,Allatostatin-A receptor,NA,331,993,maker-000328F-exonerate_protein2genome-gene-5.0,maker-000328F-exonerate_protein2genome-gene-5.0-mRNA-1
LASC018163,cg14621,Solute carrier family 35 member E1 homolog,NA,373,6527,maker-000329F-augustus-gene-1.2,maker-000329F-augustus-gene-1.2-mRNA-1
LASC018166,stk11,Serine/threonine-protein kinase STK11,NA,404,5131,maker-000329F-augustus-gene-2.14,maker-000329F-augustus-gene-2.14-mRNA-1
LASC018174,a1cf_2,APOBEC1 complementation factor,NA,277,831,maker-000329F-augustus-gene-4.8,maker-000329F-augustus-gene-4.8-mRNA-1
LASC018180,fbxo28,"F-box only protein 28,hypothetical protein",NA,326,10367,maker-000329F-augustus-gene-6.12,maker-000329F-augustus-gene-6.12-mRNA-2
LASC018186,LASC018186,hypothetical protein,NA,79,237,maker-000329F-augustus-gene-7.6,maker-000329F-augustus-gene-7.6-mRNA-1
LASC018192,LASC018192,hypothetical protein,NA,1267,3977,maker-000329F-augustus-gene-8.26,maker-000329F-augustus-gene-8.26-mRNA-1
LASC018157,LASC018157,hypothetical protein,NA,38,283,maker-000329F-est_gff_StringTie-gene-0.0,maker-000329F-est_gff_StringTie-gene-0.0-mRNA-1
LASC018159,ifi30_2,Gamma-interferon-inducible lysosomal thiol reductase,NA,166,1405,maker-000329F-est_gff_StringTie-gene-1.2,maker-000329F-est_gff_StringTie-gene-1.2-mRNA-1
LASC018161,LASC018161,hypothetical protein,NA,682,7559,maker-000329F-est_gff_StringTie-gene-1.3,maker-000329F-est_gff_StringTie-gene-1.3-mRNA-1
LASC018158,LASC018158,hypothetical protein,NA,242,929,maker-000329F-est_gff_StringTie-gene-1.5,maker-000329F-est_gff_StringTie-gene-1.5-mRNA-2
LASC018160,LASC018160,hypothetical protein,NA,103,442,maker-000329F-est_gff_StringTie-gene-1.6,maker-000329F-est_gff_StringTie-gene-1.6-mRNA-1
LASC018164,ankrd63,Ankyrin repeat domain-containing protein 63,NA,506,3244,maker-000329F-est_gff_StringTie-gene-1.8,maker-000329F-est_gff_StringTie-gene-1.8-mRNA-2
LASC018168,LASC018168,hypothetical protein,NA,28,205,maker-000329F-est_gff_StringTie-gene-2.1,maker-000329F-est_gff_StringTie-gene-2.1-mRNA-1
LASC018167,gcat,2-amino-3-ketobutyrate coenzyme A ligase%2C mitochondrial,NA,463,1568,maker-000329F-est_gff_StringTie-gene-2.3,maker-000329F-est_gff_StringTie-gene-2.3-mRNA-1
LASC018171,cyp3a5_cyp3a21_cyp3a11,"Cytochrome P450 3A11,Cytochrome P450 3A21,Cytochrome P450 3A5",NA,522,2623,maker-000329F-est_gff_StringTie-gene-2.4,maker-000329F-est_gff_StringTie-gene-2.4-mRNA-1
LASC018170,pias2,E3 SUMO-protein ligase PIAS2,NA,259,1559,maker-000329F-est_gff_StringTie-gene-3.0,maker-000329F-est_gff_StringTie-gene-3.0-mRNA-1
LASC018172,rnf220_3,E3 ubiquitin-protein ligase Rnf220,NA,595,4936,maker-000329F-est_gff_StringTie-gene-3.1,maker-000329F-est_gff_StringTie-gene-3.1-mRNA-1
LASC018173,rbm46,Probable RNA-binding protein 46,NA,242,1744,maker-000329F-est_gff_StringTie-gene-4.2,maker-000329F-est_gff_StringTie-gene-4.2-mRNA-1
LASC018175,efcab14,"hypothetical protein,EF-hand calcium-binding domain-containing protein 14",NA,520,6196,maker-000329F-est_gff_StringTie-gene-5.0,maker-000329F-est_gff_StringTie-gene-5.0-mRNA-1
LASC018178,dstyk_2,Dual serine/threonine and tyrosine protein kinase,NA,983,3761,maker-000329F-est_gff_StringTie-gene-6.3,maker-000329F-est_gff_StringTie-gene-6.3-mRNA-7
LASC018181,LASC018181,hypothetical protein,NA,149,726,maker-000329F-est_gff_StringTie-gene-6.5,maker-000329F-est_gff_StringTie-gene-6.5-mRNA-1
LASC018182,crisp3_crisp2,"Cysteine-rich secretory protein 2,Cysteine-rich secretory protein 3",NA,245,1135,maker-000329F-est_gff_StringTie-gene-7.0,maker-000329F-est_gff_StringTie-gene-7.0-mRNA-1
LASC018183,tex264_2,Testis-expressed protein 264,NA,288,1332,maker-000329F-est_gff_StringTie-gene-7.1,maker-000329F-est_gff_StringTie-gene-7.1-mRNA-1
LASC018184,LASC018184,hypothetical protein,NA,66,564,maker-000329F-est_gff_StringTie-gene-7.2,maker-000329F-est_gff_StringTie-gene-7.2-mRNA-1
LASC018185,LASC018185,hypothetical protein,NA,70,618,maker-000329F-est_gff_StringTie-gene-7.3,maker-000329F-est_gff_StringTie-gene-7.3-mRNA-1
LASC018188,LASC018188,hypothetical protein,NA,71,4376,maker-000329F-est_gff_StringTie-gene-8.0,maker-000329F-est_gff_StringTie-gene-8.0-mRNA-1
LASC018194,hsf1_2,Heat shock factor protein 1,NA,316,1274,maker-000329F-est_gff_StringTie-gene-8.1,maker-000329F-est_gff_StringTie-gene-8.1-mRNA-1
LASC018195,LASC018195,hypothetical protein,NA,235,1144,maker-000329F-est_gff_StringTie-gene-8.2,maker-000329F-est_gff_StringTie-gene-8.2-mRNA-1
LASC018189,brf2,Transcription factor IIIB 50 kDa subunit,NA,384,1880,maker-000329F-est_gff_StringTie-gene-8.3,maker-000329F-est_gff_StringTie-gene-8.3-mRNA-2
LASC018191,gata4_3,Transcription factor GATA-4,NA,369,2173,maker-000329F-est_gff_StringTie-gene-8.4,maker-000329F-est_gff_StringTie-gene-8.4-mRNA-1
LASC018193,gata4,Transcription factor GATA-4,NA,418,2486,maker-000329F-est_gff_StringTie-gene-8.5,maker-000329F-est_gff_StringTie-gene-8.5-mRNA-1
LASC018196,LASC018196,hypothetical protein,NA,197,2100,maker-000329F-est_gff_StringTie-gene-8.6,maker-000329F-est_gff_StringTie-gene-8.6-mRNA-1
LASC018176,alkbh2_76,DNA oxidative demethylase ALKBH2,NA,193,579,maker-000329F-exonerate_protein2genome-gene-5.1,maker-000329F-exonerate_protein2genome-gene-5.1-mRNA-1
LASC018177,alkbh2_218,DNA oxidative demethylase ALKBH2,NA,196,588,maker-000329F-exonerate_protein2genome-gene-6.0,maker-000329F-exonerate_protein2genome-gene-6.0-mRNA-1
LASC018212,nucb2,Nucleobindin-2,NA,636,3230,maker-000330F-augustus-gene-3.19,maker-000330F-augustus-gene-3.19-mRNA-1
LASC018218,LASC018218,hypothetical protein,NA,112,336,maker-000330F-augustus-gene-5.1,maker-000330F-augustus-gene-5.1-mRNA-1
LASC018197,odf2,"Outer dense fiber protein 2,hypothetical protein",NA,733,2533,maker-000330F-est_gff_StringTie-gene-0.0,maker-000330F-est_gff_StringTie-gene-0.0-mRNA-3
LASC018198,LASC018198,hypothetical protein,NA,148,900,maker-000330F-est_gff_StringTie-gene-0.1,maker-000330F-est_gff_StringTie-gene-0.1-mRNA-1
LASC018200,scfd2,Sec1 family domain-containing protein 2,NA,581,2227,maker-000330F-est_gff_StringTie-gene-1.2,maker-000330F-est_gff_StringTie-gene-1.2-mRNA-4
LASC018201,dyc-1,"hypothetical protein,Dystrophin-like protein 1",NA,548,2720,maker-000330F-est_gff_StringTie-gene-2.0,maker-000330F-est_gff_StringTie-gene-2.0-mRNA-1
LASC018205,slc30a10,Zinc transporter 10,NA,416,2041,maker-000330F-est_gff_StringTie-gene-2.1,maker-000330F-est_gff_StringTie-gene-2.1-mRNA-1
LASC018202,LASC018202,hypothetical protein,NA,85,703,maker-000330F-est_gff_StringTie-gene-2.2,maker-000330F-est_gff_StringTie-gene-2.2-mRNA-2
LASC018203,vps18,Vacuolar protein sorting-associated protein 18 homolog,NA,986,3247,maker-000330F-est_gff_StringTie-gene-2.3,maker-000330F-est_gff_StringTie-gene-2.3-mRNA-1
LASC018211,LASC018211,hypothetical protein,NA,180,1222,maker-000330F-est_gff_StringTie-gene-3.1,maker-000330F-est_gff_StringTie-gene-3.1-mRNA-1
LASC018207,pih1d3,Protein PIH1D3,NA,195,1048,maker-000330F-est_gff_StringTie-gene-3.2,maker-000330F-est_gff_StringTie-gene-3.2-mRNA-1
LASC018210,mtssb,Single-stranded DNA-binding protein%2C mitochondrial,NA,172,698,maker-000330F-est_gff_StringTie-gene-3.4,maker-000330F-est_gff_StringTie-gene-3.4-mRNA-2
LASC018219,LASC018219,hypothetical protein,NA,80,246,maker-000330F-est_gff_StringTie-gene-5.2,maker-000330F-est_gff_StringTie-gene-5.2-mRNA-1
LASC018220,LASC018220,hypothetical protein,NA,51,253,maker-000330F-est_gff_StringTie-gene-8.0,maker-000330F-est_gff_StringTie-gene-8.0-mRNA-1
LASC018221,LASC018221,hypothetical protein,NA,92,578,maker-000330F-est_gff_StringTie-gene-8.1,maker-000330F-est_gff_StringTie-gene-8.1-mRNA-1
LASC018199,pin1,"Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1,Peptidyl-prolyl cis-trans isomerase pin1",NA,164,3845,maker-000330F-exonerate_protein2genome-gene-1.0,maker-000330F-exonerate_protein2genome-gene-1.0-mRNA-1
LASC018204,mtg2,Mitochondrial ribosome-associated GTPase 2,NA,340,1020,maker-000330F-exonerate_protein2genome-gene-2.4,maker-000330F-exonerate_protein2genome-gene-2.4-mRNA-1
LASC018206,calub,Calumenin-B,NA,308,3989,maker-000330F-exonerate_protein2genome-gene-3.6,maker-000330F-exonerate_protein2genome-gene-3.6-mRNA-1
LASC018214,pacsin2,Protein kinase C and casein kinase substrate in neurons protein 2,NA,494,4082,maker-000330F-exonerate_protein2genome-gene-4.3,maker-000330F-exonerate_protein2genome-gene-4.3-mRNA-1
LASC018234,LASC018234,hypothetical protein,NA,132,3801,maker-000331F-augustus-gene-2.13,maker-000331F-augustus-gene-2.13-mRNA-2
LASC018239,clcn2_clc-a,Chloride channel protein 2,NA,654,8480,maker-000331F-augustus-gene-3.19,maker-000331F-augustus-gene-3.19-mRNA-2
LASC018262,LASC018262,hypothetical protein,NA,173,577,maker-000331F-augustus-gene-7.12,maker-000331F-augustus-gene-7.12-mRNA-1
LASC018263,LASC018263,hypothetical protein,NA,235,920,maker-000331F-augustus-gene-7.16,maker-000331F-augustus-gene-7.16-mRNA-1
LASC018223,LASC018223,hypothetical protein,NA,90,1253,maker-000331F-est_gff_StringTie-gene-0.0,maker-000331F-est_gff_StringTie-gene-0.0-mRNA-1
LASC018225,LASC018225,hypothetical protein,NA,117,1195,maker-000331F-est_gff_StringTie-gene-0.1,maker-000331F-est_gff_StringTie-gene-0.1-mRNA-1
LASC018224,LASC018224,hypothetical protein,NA,77,527,maker-000331F-est_gff_StringTie-gene-0.2,maker-000331F-est_gff_StringTie-gene-0.2-mRNA-1
LASC018230,LASC018230,hypothetical protein,NA,88,360,maker-000331F-est_gff_StringTie-gene-1.2,maker-000331F-est_gff_StringTie-gene-1.2-mRNA-1
LASC018232,LASC018232,hypothetical protein,NA,89,577,maker-000331F-est_gff_StringTie-gene-1.3,maker-000331F-est_gff_StringTie-gene-1.3-mRNA-2
LASC018231,LASC018231,hypothetical protein,NA,179,828,maker-000331F-est_gff_StringTie-gene-1.4,maker-000331F-est_gff_StringTie-gene-1.4-mRNA-1
LASC018233,LASC018233,hypothetical protein,NA,73,349,maker-000331F-est_gff_StringTie-gene-1.5,maker-000331F-est_gff_StringTie-gene-1.5-mRNA-2
